icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp
a7d1ef,N6026Z,,0.176,0.1,-104.206636,39.671722,7075,False,82.9,8.33,-256.0,,7375.0,1200,False,0,12
ae01d1,SNOOP30,,0.464,0.0,-104.161377,42.816374,30025,False,299.5,260.0,64.0,,29850.0,3642,False,0,12
ab7feb,CXK1106,,0.214,0.2,-104.111065,40.611055,8150,False,157.2,194.74,256.0,,8375.0,1200,False,0,12
a9a871,N721NB,,0.159,0.1,-104.076111,38.7782,43000,False,363.9,308.19,128.0,,43575.0,7340,False,0,12
a43f51,DAL706,,0.075,0.1,-104.075623,39.330356,16900,False,273.1,261.37,-1600.0,,17150.0,2231,False,0,12
a4adfa,N400PV,,0.246,0.0,-104.065796,39.882466,29175,False,346.0,289.59,-768.0,,29525.0,1111,False,0,12
8682fc,JAL11,,1.697,1.1,-104.059284,45.284527,30000,False,376.0,329.82,0.0,,29200.0,3422,False,0,12
aba93c,N850VJ,,0.014,0.0,-104.035156,39.630246,28000,False,203.4,286.56,64.0,,28300.0,5770,False,0,12
a0b7fa,UAL414,,0.221,0.0,-104.01637,40.333743,19000,False,321.7,238.73,-768.0,,19175.0,3446,False,0,12
ac4279,SWA1101,,0.344,0.3,-103.88631,38.25032,30525,False,536.5,139.84,1600.0,,31150.0,3245,False,0,12
a32f9d,EJA304,,0.344,0.0,-103.873103,37.639526,41000,False,452.1,146.27,64.0,,41700.0,6537,False,0,12
a54682,N439WA,,0.0,0.0,-103.856331,37.77095,16025,False,202.1,251.83,,,16350.0,1200,False,0,12
a48321,DAL530,,0.341,0.1,-103.825577,39.603882,15400,False,450.9,117.76,960.0,,15625.0,2772,False,0,12
a382e0,EJM325,,0.344,0.0,-103.714561,37.649368,35475,False,376.5,299.08,,,36225.0,0513,False,0,12
a3852d,LXJ326,,0.04,0.0,-103.536072,35.702866,45000,False,395.1,268.55,,,45800.0,5630,False,0,12
a033ff,DAL803,,0.387,0.2,-103.474102,36.845215,37000,False,507.5,137.64,,,37900.0,1506,False,0,12
a97797,SKW6407,,0.508,0.3,-103.462086,36.171982,37000,False,507.7,122.53,,,37875.0,1405,False,0,12
a97da7,SKW6506,,0.387,0.1,-103.440552,39.733499,34000,False,352.3,261.02,,,34400.0,5673,False,0,12
a89074,N651AC,,0.038,0.0,-103.438802,35.195343,31000,False,344.6,79.64,0.0,,31950.0,1527,False,0,12
a258be,AAY2269,,0.014,0.0,-103.433341,41.427209,36000,False,423.0,216.73,0.0,,36000.0,3665,False,0,12
ac95a7,N91PR,,0.075,0.1,-103.352604,41.853488,41000,False,500.2,43.14,,,40975.0,2626,False,0,12
a47d11,DAL813,,0.387,0.2,-103.318005,36.807175,31975,False,424.4,240.96,-64.0,,32825.0,7425,False,0,12
aba15a,CXK1060,,0.214,0.2,-103.314369,40.719754,9275,False,171.4,143.06,-448.0,,9450.0,1200,False,0,12
ad22e1,UAL2164,,0.246,0.0,-103.263537,37.731125,30000,False,427.3,245.23,64.0,,30775.0,5627,False,0,12
abebbe,SWA4119,,0.04,0.0,-103.233149,35.511909,36000,False,396.0,269.28,64.0,,36950.0,7054,False,0,12
a0b316,N144RU,,1.582,1.6,-103.209335,43.653442,5500,False,157.0,45.0,,,5550.0,1435,False,0,12
a973d6,SPA708,,0.04,0.0,-103.152914,35.712037,32000,False,394.4,255.01,0.0,,32850.0,2556,False,0,12
abbbae,UAL1309,,0.44,0.1,-103.149441,37.832957,27950,False,411.6,266.8,0.0,,28625.0,3067,False,0,12
a984d4,JTL712,,0.436,0.4,-103.132259,44.023986,9075,False,245.5,196.81,4160.0,,9150.0,5120,False,0,12
a21fbb,KFB236,,0.516,0.2,-103.12711,36.921232,41000,False,494.2,63.69,-64.0,,41750.0,1626,False,0,12
ab9078,UAL704,,0.245,0.0,-103.121142,43.408984,36075,False,353.3,263.5,0.0,,35550.0,6573,False,0,12
a12fda,DAL767,,0.269,0.0,-103.119141,39.280918,32000,False,383.0,252.37,64.0,,32400.0,3371,False,0,12
ace35c,N93AM,,4.617,4.6,-103.102766,44.573135,20075,False,238.0,216.63,,,19500.0,1606,False,0,12
add066,N99BC,,0.325,0.1,-103.089316,44.004547,40000,False,340.8,256.25,,,39450.0,2441,False,0,12
ac71e7,AAL3179,,0.387,0.0,-103.076172,38.661959,25950,False,341.7,313.46,0.0,,26400.0,3076,False,0,12
a69cce,N525PH,,0.016,0.0,-103.073671,37.583856,45025,False,334.0,303.02,,,45625.0,4027,False,0,12
a977bb,DAL363,,32.233,32.2,-103.072678,47.685783,36000,False,410.0,254.3,47.0,,,7122,False,0,12
ac559f,EJA894,,0.325,0.3,-103.054913,44.040221,ground,True,73.0,331.21,0.0,,3125.0,6552,False,0,12
ab3129,LYM4212,,0.159,0.2,-103.051134,41.711975,17875,False,184.3,207.12,,,17825.0,5173,False,0,12
a856c5,N63628,,0.166,0.2,-103.027805,44.040939,3950,False,89.6,169.07,,,4175.0,1200,False,0,12
a301df,AAY731,,0.246,0.1,-103.025785,39.643066,34000,False,406.6,228.39,0.0,,34400.0,2666,False,0,12
ac07dc,SWA3425,,0.016,0.0,-102.923803,37.224892,30000,False,425.3,249.35,0.0,,30750.0,2155,False,0,12
a1b573,SWA1853,,0.105,0.1,-102.915516,35.926346,37000,False,485.0,73.1,0.0,,37900.0,7776,False,0,12
adce25,N989SB,,0.516,0.4,-102.914548,38.142995,28975,False,364.2,124.82,0.0,,29550.0,2733,False,0,12
ac4c44,SWA3652,,0.344,0.0,-102.91326,35.730146,32000,False,411.9,305.81,0.0,,32975.0,2231,False,0,12
aac415,N793KK,,0.246,0.0,-102.89532,35.902808,40975,False,466.8,56.45,0.0,,41800.0,0761,False,0,12
a748c2,N569EE,,0.0,0.0,-102.851433,38.406464,29500,False,360.6,298.13,-1472.0,,30050.0,1751,False,0,12
a32396,FFT2355,,0.0,0.0,-102.836239,37.608032,34000,False,367.4,331.55,0.0,,34750.0,2746,False,0,12
a968bb,SKW6227,,0.246,0.2,-102.787971,35.916962,37000,False,501.9,120.14,,,37975.0,6534,False,0,12
ac72fd,N901BA,,0.464,0.2,-102.780804,42.530823,29000,False,269.1,41.99,-64.0,,28825.0,2620,False,0,12
a73a10,LXJ565,,0.104,0.0,-102.780622,39.78067,43000,False,379.9,294.74,,,43250.0,2633,False,0,12
a6f5fc,DAL634,,0.176,0.0,-102.775846,39.779114,29975,False,386.0,244.03,0.0,,30300.0,7471,False,0,12
a3b8e1,AAL2212,,0.246,0.1,-102.770233,38.981186,30000,False,400.3,243.76,0.0,,30475.0,6501,False,0,12
a9d5e4,UAL1273,,0.48,0.1,-102.737915,38.808273,33000,False,543.8,95.8,64.0,,33550.0,3544,False,0,12
a680e6,N518TX,,0.246,0.2,-102.736259,37.378421,36025,False,313.7,318.23,-64.0,,36775.0,3630,False,0,12
a12ac2,UAL502,,0.015,0.0,-102.687179,39.220963,28000,False,426.5,241.27,0.0,,28325.0,3455,False,0,12
a000e7,N1KD,,0.375,0.3,-102.646057,40.515015,39000,False,459.1,78.57,0.0,,39125.0,3272,False,0,12
aa7426,UAL1254,,0.815,0.1,-102.603364,38.177307,32000,False,391.3,312.83,0.0,,32600.0,4056,False,0,12
a0135a,N1038S,,0.345,0.3,-102.601374,34.535065,39000,False,511.3,138.17,,,40025.0,3623,False,0,12
ac9923,UAL882,,0.229,0.2,-102.567021,49.313873,37000,False,561.4,126.89,160.0,,35625.0,1456,False,0,12
ac671b,DAL532,,0.158,0.2,-102.536149,41.642853,31000,False,505.4,63.18,0.0,,30875.0,3223,False,0,12
a0f355,SKW4804,,0.185,0.2,-102.499268,38.714005,30175,False,354.7,301.63,-960.0,,30725.0,1731,False,0,12
a0428a,AAL238,,0.105,0.1,-102.481696,38.194839,32975,False,524.1,90.87,0.0,,33600.0,6744,False,0,12
a6b4c3,SKW4716,,15.81,10.0,-102.447248,42.881827,31000,False,407.0,13.35,,,30650.0,3762,False,0,12
a675a9,SKW5008,,0.529,0.5,-102.443828,36.306509,35000,False,516.7,102.75,0.0,,35900.0,7754,False,0,12
a1a286,SKW4694,,0.85,0.4,-102.434562,44.235352,34000,False,420.9,203.82,0.0,,33200.0,2672,False,0,12
a51d7e,EMD429,,1.948,1.2,-102.37112,36.421692,23000,False,305.2,71.27,0.0,,23600.0,1502,False,0,12
ac3a83,SWA2440,,0.104,0.1,-102.348145,38.640592,30975,False,374.4,301.57,-1664.0,,31550.0,1564,False,0,12
ab7fe6,AAL176,,0.0,0.0,-102.325916,36.634552,36975,False,550.1,135.0,,,37850.0,1467,False,0,12
a2bc12,UAL645,,0.05,0.1,-102.248412,38.040756,36000,False,374.6,318.14,0.0,,36675.0,5724,False,0,12
ac182b,BGR42,,1.309,1.0,-102.246483,35.403675,16200,False,164.8,252.33,-64.0,,16650.0,2542,False,0,12
aac4c4,SKW4807,,0.038,0.0,-102.240956,35.192139,36000,False,416.0,349.47,,,37000.0,4147,False,0,12
ac247a,SWA1713,,0.105,0.1,-102.240859,37.234528,35000,False,476.7,63.06,0.0,,35750.0,4136,False,0,12
a988d3,N713SS,,0.105,0.0,-102.239868,39.460563,43000,False,390.5,283.93,,,43350.0,3562,False,0,12
a19aaa,ENY3984,,1.303,0.2,-102.238645,42.764191,27000,False,296.3,335.68,-64.0,,26600.0,,False,0,12
c000eb,WJA2202,,0.04,0.0,-102.213707,35.224635,39000,False,521.3,162.82,,,40000.0,3347,False,0,12
a7bf22,DAL807,,0.35,0.0,-102.209004,41.661879,33950,False,376.9,251.76,0.0,,33825.0,7124,False,0,12
a69f97,N526DV,,0.176,0.0,-102.206997,40.016164,40000,False,295.7,303.69,0.0,,40200.0,5711,False,0,12
ac0ff9,SWA4499,,0.159,0.2,-102.143714,37.839428,34000,False,377.8,313.28,64.0,,34700.0,2216,False,0,12
a92fdc,EJA691,,0.0,0.0,-102.090513,36.734604,43000,False,365.7,276.91,0.0,,43650.0,5705,False,0,12
a7133f,DAL366,,0.345,0.2,-102.029245,35.001251,36000,False,424.1,269.05,0.0,,37000.0,1120,False,0,12
a2a3af,UAL6,,0.359,0.1,-102.020988,36.348679,38975,False,538.9,136.05,,,39850.0,1436,False,0,12
acd481,AAL2973,,0.673,0.5,-101.983051,35.670044,29000,False,498.8,67.86,0.0,,29875.0,1654,False,0,12
a7c7d2,LXJ600,,0.516,0.5,-101.924405,37.528785,43000,False,393.7,318.09,,,43600.0,2527,False,0,12
acc31a,AAL3171,,0.292,0.3,-101.916584,39.063309,24000,False,392.2,320.59,0.0,,24325.0,3447,False,0,12
acf0d8,ASA450,,1.621,1.6,-101.912544,45.643911,35025,False,525.7,106.13,0.0,,34000.0,4031,False,0,12
a83f63,SKW5738,,0.049,0.0,-101.886132,39.86586,30000,False,354.9,265.96,0.0,,30150.0,3525,False,0,12
a2a823,SKW3680,,0.009,0.0,-101.85376,39.879021,34000,False,304.5,251.03,0.0,,34225.0,7255,False,0,12
ac0818,SWA1389,,0.139,0.0,-101.804869,37.648657,32000,False,381.8,305.19,0.0,,32675.0,2524,False,0,12
a43423,DAL2927,,0.269,0.3,-101.803284,41.109375,29975,False,363.3,246.82,0.0,,29950.0,2614,False,0,12
a85d1b,SKW5956,,0.0,0.0,-101.796944,41.504929,35000,False,498.8,66.36,64.0,,34825.0,3523,False,0,12
a08663,AAL420,,1.015,0.7,-101.780434,36.305099,31975,False,416.9,326.84,64.0,,32850.0,6236,False,0,12
a31a96,UAL181,,0.435,0.4,-101.765822,46.754745,38000,False,477.4,212.43,,,37000.0,2177,False,0,12
ac27cf,SWA2721,,3.024,0.9,-101.742824,41.872742,36000,False,370.6,254.99,0.0,,35800.0,6577,False,0,12
ac04d3,SWA2677,,0.852,0.0,-101.702835,36.929077,36000,False,379.2,304.91,-64.0,,36775.0,2153,False,0,12
a89442,EJM652,,0.435,0.1,-101.66748,46.464798,47000,False,439.1,278.78,64.0,,46350.0,1625,False,0,12
a327a4,N302KC,,0.246,0.2,-101.632885,38.353409,40975,False,530.4,79.79,,,41525.0,2634,False,0,12
a0b7bb,UAL1520,,0.139,0.1,-101.626401,37.491776,34000,False,376.1,310.25,0.0,,34700.0,7731,False,0,12
c0248c,ACA7040,,0.049,0.0,-101.62146,38.773685,33275,False,531.6,140.8,960.0,,33725.0,2727,False,0,12
abbc52,SWA4395,,0.194,0.2,-101.59956,34.362441,35000,False,480.4,97.78,0.0,,36000.0,6032,False,0,12
aa15cc,AAL1883,,0.529,0.5,-101.596241,35.497238,30000,False,423.6,315.86,-64.0,,30850.0,0676,False,0,12
a97dcb,DAL849,,0.499,0.0,-101.594935,39.334442,34000,False,360.2,284.31,0.0,,34375.0,1160,False,0,12
ad0122,RGY937,,0.269,0.0,-101.588318,41.095322,37000,False,489.6,52.8,,,37000.0,0760,False,0,12
a5ada9,N465RD,,0.675,0.3,-101.578889,35.527644,41000,False,488.1,90.94,64.0,,41850.0,2636,False,0,12
a6f312,N547MT,,0.009,0.0,-101.576843,40.281326,38075,False,477.0,78.27,,,38300.0,3540,False,0,12
ac3f7e,N889CH,,0.0,0.0,-101.575589,37.213254,47000,False,539.0,122.81,128.0,,47575.0,6026,False,0,12
ae1253,TOPCT26,,4.617,4.4,-101.53125,45.789619,29975,False,454.0,158.01,-128.0,,28850.0,4566,False,0,12
adde95,JBU619,,0.233,0.2,-101.530093,36.219457,33975,False,405.9,260.21,0.0,,34800.0,1741,False,0,12
ad5fea,AAL324,,0.118,0.0,-101.521282,34.174091,34000,False,416.5,295.15,0.0,,35000.0,2332,False,0,12
aab396,ENY9865,,1.164,0.5,-101.478751,35.139221,10750,False,355.1,116.78,1728.0,,11125.0,2676,False,0,12
a516b6,N427MC,,0.44,0.2,-101.453247,38.275131,39750,False,322.1,249.65,,,40425.0,2157,False,0,12
a5ce0f,UPS5980,,0.04,0.0,-101.399117,34.206258,32000,False,445.3,298.87,0.0,,32975.0,6276,False,0,12
ac23ef,SWA117,,0.35,0.3,-101.385082,40.661145,40000,False,358.3,256.93,0.0,,40075.0,3116,False,0,12
add376,JBU956,,0.009,0.0,-101.366073,39.067703,34975,False,536.7,82.4,0.0,,35375.0,2015,False,0,12
aaef89,AAL2683,,0.015,0.0,-101.301941,40.042328,35025,False,539.3,86.07,0.0,,35225.0,6504,False,0,12
ab5e9b,SWA2438,,0.194,0.2,-101.267601,34.386932,37000,False,467.2,175.83,0.0,,38000.0,3547,False,0,12
aabbc9,AAL60,,0.233,0.2,-101.240475,35.592305,37000,False,524.6,132.3,0.0,,37975.0,1417,False,0,12
ac20e7,SWA3950,,0.049,0.0,-101.22191,41.438232,36000,False,377.6,256.37,0.0,,35850.0,6225,False,0,12
c005b3,CNK5,,0.288,0.2,-101.137115,47.949783,40975,False,512.5,119.97,-192.0,,39850.0,2152,False,0,12
a7df61,,,0.174,0.2,-101.056458,41.349976,30000,False,348.2,247.19,-64.0,,29925.0,3677,False,0,12
a8c759,FFT3107,,0.174,0.0,-100.974685,39.014648,31950,False,371.9,261.65,0.0,,32375.0,1137,False,0,12
c0204b,CFC0536,,5.947,1.8,-100.968544,47.361694,9800,False,191.9,347.05,,,9575.0,3622,False,0,12
71c391,KAL032,,10.468,3.5,-100.93689,41.657043,33975,False,423.2,336.46,,,33750.0,2356,False,0,12
a7cb1b,N601BM,,0.0,0.0,-100.8975,44.286773,13700,False,226.3,261.87,0.0,,13475.0,2476,False,0,12
a5a38e,ASA2611,,0.529,0.3,-100.874691,34.889087,39000,False,488.4,117.3,-64.0,,39975.0,3726,False,0,12
c0211f,MAL8092,,0.556,0.1,-100.846549,49.939937,37000,False,510.8,93.14,0.0,,35475.0,2604,False,0,12
aab5e0,N79CB,,0.009,0.0,-100.801664,36.736698,37000,False,491.4,77.66,,,37775.0,4161,False,0,12
aaa5d4,UAL440,,0.009,0.0,-100.762452,37.933456,34000,False,377.9,295.89,0.0,,34575.0,4164,False,0,12
adc238,JBU448,,0.26,0.0,-100.728953,45.076765,35000,False,520.2,76.1,0.0,,33950.0,7374,False,0,12
ad3d84,EJA952,,0.769,0.0,-100.697266,38.553027,41000,False,489.0,107.25,0.0,,41450.0,3273,False,0,12
ac3ac9,SWA3620,,0.139,0.0,-100.679997,37.608261,30000,False,408.4,240.36,0.0,,30625.0,2125,False,0,12
abe29d,N865NG,,1.199,0.7,-100.663948,36.230164,20000,False,265.4,202.6,128.0,,20500.0,3515,False,0,12
a671f2,SKW4894,,2.718,2.7,-100.662348,36.557891,35000,False,490.7,95.97,192.0,,35850.0,2430,False,0,12
a92203,N688MA,,0.174,0.0,-100.644319,38.792038,26000,False,229.4,261.73,0.0,,26300.0,1150,False,0,12
a676b6,CITT46,,0.174,0.0,-100.626227,37.041383,45000,False,454.8,3.4,0.0,,45625.0,4735,False,0,12
a48e81,LXJ393,,0.174,0.0,-100.501995,37.46283,28375,False,379.9,226.6,-3520.0,,28900.0,3624,False,0,12
a9702e,N707SQ,,0.0,0.0,-100.498981,34.294103,33975,False,429.8,307.06,,,35025.0,7064,False,0,12
a126eb,UAL1190,,0.339,0.3,-100.487244,38.878707,35000,False,542.0,72.17,0.0,,35425.0,2655,False,0,12
a3c9b4,DAL1648,,0.339,0.3,-100.445635,41.639859,34000,False,383.9,237.01,0.0,,33750.0,4117,False,0,12
a8f371,EJA676,,0.009,0.0,-100.445068,39.279102,41000,False,510.5,96.75,0.0,,41275.0,6355,False,0,12
a651e1,SKW6418,,0.499,0.0,-100.396188,40.566691,33000,False,507.6,74.46,64.0,,33050.0,7762,False,0,12
39a56f,FHJLP,,0.107,0.1,-100.328796,48.024948,42975,False,423.0,270.81,0.0,,41950.0,3423,False,0,12
a29551,ASA227,,0.393,0.3,-100.30595,48.024685,34000,False,406.1,270.99,64.0,,32525.0,1713,False,0,12
c07b09,ACA1114,,0.0,0.0,-100.296358,49.953003,33675,False,489.5,100.71,1184.0,,32000.0,3436,False,0,12
a93adb,N694PD,,1.814,1.6,-100.287036,42.094442,43000,False,416.6,306.02,0.0,,42750.0,2101,False,0,12
abc07b,SWA3394,,0.174,0.2,-100.123424,37.655081,32000,False,382.1,254.36,0.0,,32600.0,3407,False,0,12
a098f6,AAL1949,,0.797,0.0,-100.12001,34.565409,32975,False,498.7,117.59,64.0,,33900.0,1777,False,0,12
a1e5f1,ENY3839,,18.776,0.8,-100.090072,45.216468,25525,False,370.2,343.52,-1344.0,,24500.0,,False,0,12
a09852,UAL1819,,0.174,0.0,-100.070496,40.118134,33000,False,509.4,87.75,0.0,,33025.0,1413,False,0,12
abec03,SWA3133,,0.543,0.2,-100.028687,34.461923,32000,False,421.1,330.09,0.0,,32875.0,6731,False,0,12
a08f33,EJA135,,0.009,0.0,-100.015324,37.887131,45025,False,535.0,93.43,,,45625.0,1414,False,0,12
ac5e6e,SWA2327,,0.0,0.0,-99.948588,36.050053,34000,False,407.9,264.51,0.0,,34850.0,1556,False,0,12
a1bd6a,MXY606,,0.174,0.0,-99.913131,37.664531,29000,False,522.4,111.8,,,29575.0,4024,False,0,12
a6e258,UAL2246,,0.233,0.0,-99.900785,35.702913,36000,False,402.3,327.69,64.0,,36900.0,6250,False,0,12
a3e6eb,N350XS,,1.058,0.0,-99.885358,35.368854,16725,False,200.1,44.8,0.0,,17200.0,3620,False,0,12
a572b3,N450GA,,0.821,0.0,-99.869086,34.739914,43025,False,447.9,275.25,0.0,,43850.0,3237,False,0,12
a04edb,AAL402P,,0.491,0.0,-99.840499,34.443558,37050,False,469.2,117.82,0.0,,38025.0,3706,False,0,12
a91b5c,N686V,,0.174,0.0,-99.764911,40.669757,47000,False,456.2,265.85,64.0,,47000.0,2112,False,0,12
ac6668,SWA3795,,0.258,0.0,-99.737529,39.870804,37000,False,543.2,74.74,0.0,,37175.0,7234,False,0,12
a6a6b7,ASA23,,0.393,0.0,-99.72938,48.068072,36000,False,406.4,272.68,0.0,,34625.0,7117,False,0,12
ab94a4,N845YT,,0.174,0.0,-99.69519,38.989641,24000,False,223.8,309.38,,,24200.0,1750,False,0,12
ab2729,AAL3032,,0.533,0.5,-99.683159,34.348618,38725,False,467.7,120.02,-1088.0,,39775.0,0574,False,0,12
a496fd,N395SS,,0.326,0.3,-99.651067,48.564377,35975,False,311.7,299.61,,,34600.0,2474,False,0,12
a0a91e,UAL1343,,0.0,0.0,-99.5121,48.01506,34000,False,432.1,271.33,64.0,,32525.0,3354,False,0,12
aa26c8,SKW6315,,0.0,0.0,-99.500084,34.220736,34550,False,474.5,119.0,,,35475.0,3213,False,0,12
a2b2e1,AAY2355,,0.025,0.0,-99.495056,39.869478,28025,False,378.2,254.82,0.0,,28150.0,6277,False,0,12
a44257,UAL608,,0.174,0.2,-99.412231,41.295822,37000,False,540.9,82.24,0.0,,36875.0,3222,False,0,12
ab04f9,BLK2050,,0.499,0.0,-99.359727,41.687485,39000,False,492.9,81.95,0.0,,38825.0,6544,False,0,12
aa6b9d,UAL1321,,0.164,0.2,-99.252262,36.185715,36000,False,425.0,266.09,0.0,,36900.0,2723,False,0,12
a568e8,LXJ448,,0.085,0.1,-99.205585,41.926388,43000,False,390.6,306.25,,,42875.0,3654,False,0,12
a4b7d3,AAL1219,,0.339,0.2,-99.145651,37.961151,29000,False,531.1,111.54,0.0,,29550.0,2755,False,0,12
aa0a93,N746TX,,0.326,0.0,-98.96921,47.990562,40025,False,384.6,285.84,,,38875.0,2451,False,0,12
a9f36b,N740K,,0.0,0.0,-98.957238,47.599198,40000,False,443.1,344.02,0.0,,38900.0,1702,False,0,12
ae03f4,PAT700,,0.174,0.0,-98.952515,41.024323,25000,False,342.5,95.36,0.0,,24900.0,3545,False,0,12
a28e6c,LXJ264,,0.114,0.1,-98.923764,39.574631,43000,False,381.1,252.75,,,43325.0,2753,False,0,12
a4f59c,AAL972,,0.244,0.0,-98.881789,38.799088,29000,False,522.8,84.07,0.0,,29400.0,7256,False,0,12
ac2567,AAL71,,0.001,0.0,-98.850656,35.412334,39975,False,479.7,189.6,,,40925.0,3332,False,0,12
a9b402,SKW6226,,0.114,0.0,-98.850264,37.496059,27925,False,383.9,255.67,,,28500.0,2140,False,0,12
a37ac2,N323PH,,0.233,0.2,-98.783798,35.316284,3950,False,109.8,79.51,192.0,,4100.0,0001,False,0,12
ab7067,UAL248,,0.284,0.0,-98.738163,35.252799,25975,False,390.9,308.25,0.0,,26750.0,2353,False,0,12
ac53be,SKW5541,,0.326,0.0,-98.727623,38.744705,30000,False,368.7,273.42,0.0,,30425.0,1777,False,0,12
a3311b,JBU393,,0.416,0.0,-98.720772,42.454559,36000,False,392.9,239.06,,,35525.0,3543,False,0,12
a365b7,DAL1043,,0.001,0.0,-98.712046,35.111252,30000,False,458.0,219.77,0.0,,30825.0,5777,False,0,12
a3e88d,N351AJ,,0.164,0.0,-98.698818,34.919678,37000,False,431.9,132.0,,,37900.0,0662,False,0,12
a850dc,FFT2440,,0.025,0.0,-98.67749,39.080231,33000,False,539.6,102.41,0.0,,33325.0,2760,False,0,12
a92384,UAL1283,,0.244,0.2,-98.672333,40.870351,33000,False,524.0,80.0,-64.0,,32850.0,2762,False,0,12
a3d42b,LXJ346,,0.339,0.0,-98.637376,40.713098,43000,False,352.3,261.02,0.0,,43075.0,3137,False,0,12
c02834,BLCKFM,,0.065,0.1,-98.613652,49.845203,3100,False,119.3,214.76,,,3075.0,0206,False,0,12
a481ca,N39PW,,0.001,0.0,-98.591709,34.475842,34000,False,405.8,228.1,0.0,,34875.0,2111,False,0,12
a9abc4,N722JB,,0.338,0.0,-98.582949,39.711914,41000,False,555.2,86.28,,,41150.0,1465,False,0,12
c0282b,COLT12,,0.393,0.4,-98.568148,49.825419,3200,False,139.1,242.15,,,3225.0,0207,False,0,12
ae1450,RCH591,,0.102,0.1,-98.567372,36.276745,36000,False,413.0,274.0,13.0,,,1566,False,0,12
ab616f,SCX8284,,0.107,0.1,-98.53521,46.934921,32000,False,392.1,268.68,192.0,,30625.0,3061,False,0,12
acd447,TWY290,,0.461,0.3,-98.477234,40.095383,41000,False,539.4,85.85,,,41150.0,6034,False,0,12
a54ec0,N441EH,,0.161,0.0,-98.466797,36.618668,17250,False,305.4,69.49,64.0,,17575.0,3401,False,0,12
a9903a,SKW4818,,0.0,0.0,-98.448944,33.785054,26925,False,471.5,120.32,,,27675.0,7254,False,0,12
a0fea6,AAL2309,,0.491,0.0,-98.445038,35.544635,29975,False,461.0,211.52,0.0,,30825.0,4154,False,0,12
aafda1,UAL1195,,0.112,0.0,-98.424683,41.358398,35700,False,375.7,251.85,1664.0,,35450.0,3030,False,0,12
461f4c,FIN19,,0.094,0.0,-98.358616,42.768332,41000,False,501.0,179.77,0.0,,40625.0,3374,False,0,12
a3d1e3,N345WP,,0.11,0.0,-98.314715,42.408783,41000,False,534.7,41.74,,,40775.0,1637,False,0,12
a05559,SKW5812,,0.392,0.0,-98.292707,37.440522,34000,False,303.6,287.84,0.0,,34675.0,1602,False,0,12
a2bbf2,UAL1587,,0.425,0.3,-98.270447,40.996353,32000,False,375.9,264.2,0.0,,31775.0,6520,False,0,12
a18df6,N2GQ,,0.29,0.0,-98.26185,43.757474,36900,False,421.7,95.17,,,36150.0,6674,False,0,12
a2f676,N290LB,,0.0,0.0,-98.227314,48.405017,11800,False,163.0,271.05,,,11350.0,4233,False,0,12
a1cd4e,ENY3614,,0.085,0.1,-98.200295,41.996292,32000,False,432.5,190.66,0.0,,31575.0,3643,False,0,12
aac3a9,N793FB,,0.489,0.1,-98.188278,39.080704,44775,False,449.1,264.51,1024.0,,45075.0,2177,False,0,12
aaf87f,DAL1706,,0.124,0.0,-98.181381,46.014559,33000,False,520.4,100.29,0.0,,31750.0,2445,False,0,12
a3f436,FFT688,,0.097,0.1,-98.112366,39.013149,35000,False,538.3,102.77,0.0,,35325.0,3277,False,0,12
a4a82a,CITT96,,1.296,0.0,-98.110949,37.719772,13050,False,92.6,242.33,-192.0,,13100.0,4657,False,0,12
ac2154,SWA2274,,0.001,0.0,-98.100079,36.91777,32275,False,498.1,102.64,-2688.0,,33050.0,6760,False,0,12
ac3a38,SWA3595,,0.164,0.2,-98.084477,35.474854,14350,False,344.1,292.02,3136.0,,14650.0,3631,False,0,12
a36516,FFT1887,,0.302,0.0,-98.082275,33.731426,24000,False,435.8,133.14,-64.0,,24675.0,1337,False,0,12
a9b3eb,N724RM,,0.327,0.1,-98.080561,35.596495,8350,False,291.3,102.89,-1024.0,,8450.0,5234,False,0,12
a017a8,DAL824,,0.161,0.0,-98.02187,37.500434,33000,False,528.2,91.74,64.0,,33700.0,1041,False,0,12
ab1ffe,DAL2924,,0.0,0.0,-98.013872,43.496875,33000,False,528.0,69.95,0.0,,32225.0,4004,False,0,12
aae980,N802CC,,0.029,0.0,-98.004157,33.956268,28675,False,419.0,359.59,-960.0,,29400.0,7467,False,0,12
adfcce,VANDY10,,0.0,0.0,-97.952614,34.969762,21000,False,260.0,35.77,,,21575.0,3650,False,0,12
aa75ef,UAL1363,,0.288,0.0,-97.904344,41.514448,36000,False,414.0,258.72,0.0,,35700.0,3546,False,0,12
ae1e65,DRAGN62,,0.232,0.2,-97.883492,36.677719,12725,False,280.6,7.78,-1344.0,,13000.0,4255,False,0,12
ae13bb,CODE21,,3.603,2.9,-97.817941,36.09479,9725,False,149.5,311.47,3264.0,,9925.0,4242,False,0,12
adfdb4,SKIER74,,0.025,0.0,-97.815087,40.269268,22500,False,320.3,102.26,,,22625.0,3311,False,0,12
aa9a57,SWA3152,,0.29,0.2,-97.804538,42.597473,38000,False,379.9,259.07,0.0,,37575.0,6557,False,0,12
abfddf,JTL872,,0.11,0.1,-97.751648,40.706268,40100,False,343.7,253.78,64.0,,40100.0,2654,False,0,12
